seniorcitizen,tenure,monthlycharges,gender_male,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber optic,contract_one year,contract_two year,churn
0,9,41,0,0,0,0,0,1,0,0
0,54,86,0,1,1,1,0,0,0,0
0,30,85,0,0,1,1,1,1,0,1
0,11,101,0,0,1,0,0,0,1,1
0,23,25,0,1,1,1,1,0,0,0
0,29,60,1,1,1,0,0,0,0,0
0,15,101,1,0,1,1,0,0,0,1
0,11,21,1,1,1,0,0,0,1,0
0,50,25,1,1,1,1,1,0,0,0
1,1,25,0,0,0,1,1,1,0,1
0,61,114,1,0,1,0,1,1,0,0
1,21,94,0,0,1,0,1,0,0,1
1,64,24,1,1,1,0,0,1,0,0
1,53,74,0,0,1,1,0,1,0,0
0,57,59,0,0,0,0,1,0,0,0
0,27,69,1,0,1,0,0,0,0,0
0,21,105,0,0,1,0,0,0,0,0
1,7,95,1,0,1,1,0,0,1,1
0,25,76,1,1,1,0,1,0,0,0
1,62,104,1,0,1,1,1,0,0,1
0,49,98,1,1,1,0,1,0,0,0
0,8,20,1,1,1,0,0,0,1,0
0,2,20,1,0,1,0,0,0,1,0
0,4,20,0,0,1,0,1,0,0,0
0,53,65,1,1,1,0,0,0,1,0
0,22,25,1,0,1,0,1,0,0,0
1,21,87,1,0,1,0,0,0,0,0
0,1,20,0,0,1,1,1,0,0,0
1,71,99,0,0,1,1,0,0,1,0
0,14,87,0,1,1,0,1,0,0,1
0,4,20,1,0,1,0,1,0,0,0
1,14,75,1,0,1,1,0,0,0,1
1,50,95,0,0,1,1,0,0,1,1
0,27,81,1,0,1,1,1,0,0,0
0,22,75,1,1,1,0,0,0,0,0
0,4,79,0,1,1,0,0,1,0,0
0,42,68,0,0,1,1,0,0,0,0
1,24,103,1,0,1,1,1,1,0,1
0,1,44,0,0,1,0,0,0,0,1
0,13,19,1,0,1,1,1,0,1,0
0,32,20,1,0,1,0,0,1,0,0
0,57,20,1,1,1,0,0,0,0,0
0,60,117,1,0,1,0,0,0,0,0
1,5,90,1,0,1,1,1,0,0,1
1,44,74,1,0,1,0,0,1,0,0
1,65,106,0,0,1,0,0,0,0,0
0,1,19,1,0,1,1,0,0,1,0
0,20,71,1,0,1,1,1,0,0,0
1,13,95,1,0,1,0,0,0,1,1
1,52,111,1,0,1,0,1,0,0,0
1,68,53,0,1,0,0,0,0,1,0
0,15,94,0,0,1,0,0,0,1,0
0,72,116,0,1,1,0,0,1,0,0
0,59,35,1,1,0,0,1,0,1,0
0,1,35,1,0,0,1,1,0,1,1
0,47,100,0,0,1,1,0,0,1,0
1,18,50,0,0,1,1,1,0,0,0
0,11,20,1,0,1,0,0,0,1,0
0,42,99,1,0,1,0,1,0,0,1
0,16,89,1,0,1,0,1,0,0,1
0,1,24,1,0,0,0,1,0,0,1
0,43,100,1,0,1,0,0,0,0,1
1,53,96,0,0,1,1,1,0,1,0
0,10,86,1,0,1,1,1,0,0,1
0,52,109,1,0,1,1,1,0,0,0
0,8,19,0,1,1,0,0,0,0,0
0,33,20,0,1,1,0,0,0,1,0
0,68,54,1,0,0,0,1,0,0,0
1,56,112,0,0,1,1,1,0,0,1
0,72,85,0,0,1,1,1,0,0,0
0,61,101,0,0,1,0,0,0,0,0
0,61,20,0,1,1,1,0,0,1,0
0,20,52,1,0,1,0,1,0,0,0
0,3,20,0,1,1,1,1,0,0,0
1,50,102,1,0,1,0,0,0,0,0
0,17,20,1,0,1,0,0,0,0,0
0,67,116,1,0,1,0,0,0,0,1
0,11,54,0,0,1,1,1,0,0,0
0,60,38,0,0,0,0,0,0,1,0
1,32,75,1,0,1,1,1,0,0,1
0,71,106,1,1,1,1,1,0,0,1
1,38,57,0,0,1,1,1,1,0,1
0,72,98,1,1,1,0,1,0,0,0
0,64,93,0,1,1,1,1,1,0,0
0,4,74,1,0,1,0,1,0,0,1
0,24,24,1,1,1,0,0,1,0,0
0,72,90,1,1,1,1,1,0,1,0
1,54,99,1,0,1,0,0,0,0,0
0,22,44,1,0,0,0,1,0,0,1
0,19,20,0,1,1,1,0,0,1,0
0,35,20,0,1,1,1,0,0,1,0
0,35,96,1,0,1,0,0,0,0,0
0,5,19,1,0,1,0,0,1,0,0
0,23,79,0,0,1,1,0,1,0,0
0,24,25,1,0,1,1,0,1,0,0
0,38,85,1,1,1,1,1,0,0,0
0,37,20,1,1,1,1,1,0,1,0
0,1,19,0,1,1,0,0,0,0,0
0,8,20,0,1,1,0,0,0,1,0
0,40,104,1,0,1,0,0,0,0,1
0,3,84,1,0,1,1,1,0,1,0
0,71,24,0,0,1,1,1,1,0,0
0,54,20,0,0,1,0,0,0,1,0
0,1,45,1,0,1,0,0,0,1,0
0,1,46,0,1,1,1,0,1,0,1
0,30,100,0,1,1,1,0,0,1,1
0,1,25,0,1,1,0,0,0,1,0
0,26,35,0,0,0,0,1,0,0,0
0,56,60,0,0,1,0,1,1,0,0
0,4,77,0,0,1,0,0,0,1,1
0,18,74,1,0,1,1,0,1,0,0
0,37,20,0,0,1,1,1,0,0,0
1,25,98,0,0,1,0,0,0,0,1
0,32,20,1,0,1,0,0,0,1,0
0,63,81,0,0,1,0,0,0,1,0
0,3,21,0,1,1,0,0,1,0,0
0,59,114,1,0,1,0,0,1,0,0
0,24,20,1,1,1,1,1,0,0,0
0,32,19,1,1,1,0,1,0,0,0
0,16,20,0,0,1,1,1,0,1,0
0,10,86,0,0,1,0,0,0,1,1
0,1,20,0,0,1,1,1,0,0,1
1,59,90,0,0,1,1,0,0,1,0
0,3,80,1,0,1,1,1,0,0,0
0,1,19,0,1,1,0,0,0,0,1
0,52,93,1,1,1,0,0,0,1,0
0,3,50,1,0,1,1,1,0,1,0
0,4,69,0,0,1,0,0,0,0,1
0,30,64,1,1,1,1,1,0,0,0
0,43,85,0,0,1,1,1,1,0,0
0,66,51,1,1,0,1,1,0,1,0
0,13,49,0,0,0,1,1,0,0,0
0,50,104,1,0,1,1,1,0,1,0
0,22,70,1,0,1,1,0,0,1,0
0,9,44,1,0,1,0,0,0,1,0
0,55,78,0,0,1,0,0,0,1,0
0,24,55,1,1,1,0,0,0,1,1
0,1,20,0,0,1,0,0,0,0,0
0,57,95,0,0,1,0,0,0,1,0
1,71,52,1,0,0,1,1,0,0,0
0,1,49,1,1,1,1,0,1,0,0
0,4,21,0,0,1,0,0,0,0,1
1,12,80,1,0,1,0,0,0,0,1
0,56,89,0,1,1,0,0,0,1,0
0,11,98,0,0,1,1,1,0,0,1
0,33,59,0,0,1,0,1,0,0,0
0,61,100,1,1,1,0,0,0,0,0
1,44,88,1,0,1,0,0,0,0,1
1,71,46,1,0,0,0,0,0,1,0
0,2,75,0,0,1,1,0,0,0,1
0,8,71,1,0,1,0,0,0,1,0
0,63,109,0,0,1,0,0,0,1,0
1,1,70,1,0,1,0,0,0,1,1
0,60,90,1,0,1,1,1,0,1,0
0,10,74,1,0,1,0,0,0,0,1
0,36,35,0,0,0,0,0,0,0,0
0,17,70,0,0,1,0,0,0,0,1
0,60,19,0,1,1,0,1,1,0,0
1,3,106,1,0,1,0,1,0,0,1
0,51,56,0,0,0,0,0,0,0,0
0,4,20,1,0,1,0,0,1,0,0
0,3,98,0,0,1,0,0,0,0,1
1,4,80,0,0,1,0,0,0,1,0
1,8,64,1,0,1,1,0,0,1,0
0,47,99,1,1,1,1,1,1,0,1
0,63,24,0,0,1,1,0,0,0,0
0,23,49,0,1,1,0,0,0,0,0
0,68,64,0,0,1,1,1,0,0,0
0,11,96,0,0,1,1,1,0,0,1
0,52,84,1,0,1,1,1,0,1,0
0,68,104,0,1,1,0,0,0,1,0
0,70,113,0,1,1,0,0,0,0,0
0,39,101,1,1,1,0,0,0,1,0
0,30,90,1,0,1,0,1,0,0,1
1,2,75,0,0,1,0,0,0,1,1
0,17,93,0,1,1,1,1,0,1,0
0,52,19,0,1,1,0,0,0,0,0
0,1,20,0,0,1,1,1,0,1,0
0,18,34,1,0,0,1,1,0,1,1
0,40,60,1,1,0,0,1,0,0,0
1,7,89,1,0,1,0,1,0,0,0
0,48,20,0,1,1,0,0,0,0,0
0,6,79,1,0,1,0,0,0,0,0
0,68,113,1,1,1,0,0,0,0,1
0,61,107,0,0,1,1,0,0,1,1
0,0,73,0,1,1,0,0,0,0,0
0,41,106,0,0,1,0,0,0,0,1
1,39,106,1,0,1,0,0,1,0,1
0,72,89,1,0,1,1,0,1,0,0
0,59,44,1,0,0,1,1,0,0,0
1,43,90,1,0,1,0,0,0,0,1
1,1,19,0,0,1,1,0,1,0,1
0,19,20,0,0,1,1,1,0,0,0
1,1,74,1,0,1,1,0,0,1,1
0,68,60,0,1,0,0,0,0,0,0
1,52,106,0,0,1,0,0,1,0,0
0,20,20,1,0,1,0,0,0,0,0
1,20,54,1,0,1,0,1,1,0,0
0,70,69,0,1,1,1,0,0,0,0
0,9,102,1,1,1,0,1,1,0,0
0,68,71,0,0,1,1,1,0,0,0
0,24,36,1,1,0,0,1,0,1,0
0,33,95,0,0,1,0,0,0,1,0
1,71,107,1,0,1,1,1,0,1,0
1,50,107,0,0,1,0,1,1,0,0
0,33,24,0,1,1,0,0,0,1,0
0,37,20,0,0,1,1,0,0,0,0
0,37,45,0,0,0,0,0,1,0,0
0,72,25,1,1,1,0,1,0,0,0
0,51,81,1,0,1,1,0,0,1,0
0,3,84,0,0,1,1,1,0,0,1
0,71,110,1,0,1,1,1,1,0,0
0,1,19,1,0,1,1,0,0,1,1
0,12,76,0,0,1,1,1,0,0,0
0,48,25,0,0,1,0,0,0,0,0
0,52,96,1,1,1,0,0,0,0,1
0,66,103,1,1,1,0,1,0,0,0
0,54,110,1,0,1,1,0,0,0,0
0,72,105,0,0,1,0,0,0,1,0
0,16,20,1,1,1,1,0,0,1,0
0,45,95,1,1,1,0,1,0,0,0
0,49,20,0,0,1,0,0,0,0,0
1,66,105,0,1,1,1,1,0,0,0
0,34,26,0,1,1,1,0,0,0,0
0,72,94,0,0,1,1,0,0,1,0
0,1,21,1,0,1,0,0,0,0,0
0,59,66,0,1,1,0,1,0,0,0
1,67,84,1,0,1,0,0,0,0,0
0,39,41,1,0,0,1,0,0,0,0
0,49,85,1,0,1,1,1,1,0,0
0,12,45,0,1,1,0,0,0,0,1
0,69,60,1,0,0,1,0,1,0,0
0,15,46,0,1,1,0,0,0,1,0
0,26,82,1,1,1,1,1,0,0,0
1,72,74,1,0,1,0,0,0,0,0
0,50,39,1,1,0,0,0,0,0,0
0,1,25,0,1,0,0,1,1,0,0
0,3,79,0,0,1,1,0,0,1,1
0,13,68,0,0,1,1,0,1,0,0
0,57,70,0,0,1,1,1,0,1,0
0,1,71,0,0,1,0,0,1,0,1
0,72,24,0,1,1,0,0,0,0,0
0,48,83,0,0,1,0,0,0,1,0
0,46,45,0,0,1,0,0,0,1,0
1,4,100,0,0,1,1,0,0,0,1
1,46,85,1,0,1,1,1,1,0,1
0,55,66,0,0,1,0,0,0,1,0
0,6,20,1,1,1,1,0,1,0,0
0,1,19,1,1,1,0,1,0,0,0
0,1,26,0,0,0,0,1,0,0,0
0,13,91,1,0,1,0,0,1,0,1
1,39,96,1,0,1,0,0,0,0,1
0,69,67,0,0,1,0,0,0,0,0
0,1,80,0,0,1,0,0,0,0,1
0,70,98,0,0,1,1,1,0,1,0
0,32,80,1,0,1,0,1,0,0,1
1,5,45,1,0,0,0,0,0,1,0
0,72,109,0,1,1,0,1,0,0,0
0,17,69,1,1,1,0,0,0,0,1
0,30,94,1,0,1,1,1,0,1,1
0,44,20,0,1,1,1,1,0,1,0
1,48,91,1,0,1,0,1,1,0,0
0,21,74,1,0,1,1,1,0,0,0
0,67,105,1,1,1,1,1,0,0,0
0,16,74,1,0,1,0,0,0,0,1
1,33,59,0,0,0,1,0,1,0,0
1,56,86,1,0,1,0,1,0,0,0
0,1,29,1,0,0,0,0,0,0,0
0,62,100,0,1,1,0,0,1,0,1
0,13,25,1,0,0,0,1,0,0,0
0,45,51,0,1,0,0,0,0,0,0
0,45,112,1,0,1,0,0,0,0,0
0,35,20,0,1,1,1,0,0,0,0
0,4,20,0,0,1,0,0,1,0,0
0,13,55,0,0,1,1,1,0,0,0
0,1,20,0,0,1,1,1,0,0,1
0,54,105,1,1,1,0,1,1,0,0
1,5,85,0,0,1,0,0,0,0,0
0,56,25,1,0,1,1,1,0,0,1
0,51,69,0,0,1,1,0,1,0,0
0,16,81,0,1,1,1,1,1,0,1
0,60,95,1,1,1,1,0,0,1,0
0,14,101,1,0,1,0,1,1,0,1
1,68,42,1,0,0,0,0,0,0,0
0,1,49,1,0,1,0,1,0,0,0
0,6,20,0,0,1,0,0,0,1,1
1,64,104,1,0,1,0,0,0,1,0
0,26,52,1,0,1,0,0,0,1,0
0,68,95,1,1,1,1,1,0,0,0
0,12,20,1,1,1,1,1,0,1,0
1,72,111,0,0,1,1,0,1,0,0
0,5,20,0,0,1,1,1,0,1,0
0,32,79,1,0,1,1,0,1,0,1
0,6,46,0,1,1,0,0,1,0,0
0,4,20,0,1,1,1,1,0,0,0
0,68,117,1,0,1,0,1,0,0,0
0,2,80,0,0,1,0,0,0,0,1
1,57,94,0,0,1,0,1,0,0,0
1,29,90,1,0,1,0,0,1,0,0
0,72,20,1,0,1,1,1,0,0,0
0,63,25,1,0,1,1,1,0,0,0
0,72,116,1,0,1,1,0,0,1,0
0,71,24,1,1,1,1,0,1,0,0
0,66,85,1,0,1,0,1,0,1,0
0,45,104,1,0,1,1,0,0,1,0
0,4,70,1,0,1,0,1,0,0,0
1,26,94,0,0,1,0,0,0,0,1
0,61,119,0,0,1,1,1,0,0,0
0,2,50,1,0,1,1,0,1,0,0
1,23,95,0,0,1,0,0,0,1,1
0,72,89,1,0,1,1,1,0,0,0
0,8,66,0,0,1,0,0,0,1,0
0,8,69,0,1,1,1,0,0,1,0
0,3,61,1,0,1,0,0,0,1,0
0,41,40,0,0,0,0,0,1,0,0
0,1,85,0,0,1,0,0,1,0,1
0,2,71,1,0,1,0,1,0,0,0
0,70,58,0,0,0,0,1,1,0,0
0,1,63,1,0,1,1,1,0,0,0
0,4,56,1,0,1,0,0,1,0,0
0,2,20,0,0,1,0,1,1,0,1
1,72,112,1,0,1,1,1,0,1,0
0,42,56,1,0,1,0,0,0,0,0
0,30,50,1,0,1,0,0,0,0,0
0,2,81,1,0,1,0,0,1,0,1
0,13,75,1,0,1,0,0,0,1,1
0,71,82,0,1,1,1,0,0,1,0
0,67,54,0,1,0,0,1,0,0,0
0,64,58,0,0,1,1,1,1,0,0
0,22,68,1,1,1,1,1,0,0,1
1,52,49,1,0,0,0,0,0,0,1
0,72,116,0,0,1,0,1,0,0,0
0,9,70,1,0,1,0,0,1,0,0
0,7,70,0,0,1,0,0,1,0,0
0,25,27,0,0,1,0,0,1,0,0
0,21,104,0,0,1,1,1,0,0,1
0,72,25,0,0,1,1,0,1,0,0
1,38,20,0,0,1,1,1,1,0,0
0,71,20,1,1,1,1,1,1,0,0
0,47,107,1,1,1,0,1,0,0,1
1,6,20,0,0,1,1,1,1,0,0
0,1,74,0,1,1,1,0,0,1,1
1,42,74,0,0,1,0,0,0,0,1
0,1,50,1,0,1,0,0,0,0,0
0,1,70,1,0,1,1,0,0,0,1
0,7,94,0,0,1,0,1,1,0,0
0,63,103,1,0,1,0,1,0,0,1
0,9,19,1,0,1,0,1,0,0,1
0,66,91,0,0,1,0,1,0,0,0
0,51,75,1,0,1,0,0,0,0,0
0,44,54,1,0,0,0,0,1,0,0
0,25,80,0,0,1,0,0,0,0,1
0,61,20,0,0,1,0,1,0,0,0
0,72,66,1,1,0,1,0,0,1,0
0,13,99,1,0,1,1,1,0,0,1
0,72,82,1,0,1,0,0,0,0,0
0,10,20,1,0,1,0,0,1,0,0
0,64,105,1,0,1,0,0,0,0,0
0,1,20,0,1,1,1,0,1,0,1
1,51,80,1,0,1,0,0,1,0,0
0,67,66,1,0,1,1,0,0,1,0
0,4,45,1,0,1,0,0,0,1,0
0,8,20,0,1,1,1,1,1,0,0
0,1,19,1,0,1,0,0,1,0,1
0,72,88,1,1,1,0,1,0,0,0
0,11,76,1,0,1,0,1,0,0,0
0,61,99,1,0,1,0,0,0,1,0
0,47,21,0,1,1,0,0,0,1,0
0,36,76,0,0,1,0,0,1,0,0
0,60,94,1,0,1,1,0,0,0,1
0,38,20,1,0,1,0,0,0,0,0
1,38,101,1,1,1,1,1,0,0,0
0,45,53,1,0,1,0,0,1,0,0
1,67,76,1,0,1,1,1,0,0,0
0,47,21,1,1,1,1,1,0,0,0
0,7,21,0,0,1,0,0,1,0,0
0,23,100,1,0,1,0,0,0,0,0
0,72,114,1,1,1,0,0,0,0,0
0,19,79,1,0,1,0,0,0,1,0
0,3,64,0,1,1,0,0,1,0,0
0,51,20,1,1,1,1,1,0,0,0
0,35,85,1,1,1,0,1,0,0,1
1,16,55,1,0,1,0,0,1,0,0
0,13,88,0,1,1,0,0,0,1,1
0,7,19,1,1,1,1,1,0,0,0
0,10,80,0,0,1,0,0,0,0,1
0,7,20,0,0,1,1,0,0,0,0
1,35,102,0,0,1,1,0,1,0,0
0,5,79,1,0,1,0,0,0,1,1
0,1,19,1,0,1,0,1,0,1,0
0,37,100,0,0,1,0,0,0,0,1
0,72,85,1,0,1,0,0,1,0,0
0,4,24,0,0,1,1,1,0,0,0
0,10,80,1,0,1,0,0,0,1,0
1,44,89,0,0,1,0,1,0,0,0
0,2,86,0,0,1,1,1,0,1,1
0,14,65,1,1,1,0,0,1,0,1
0,25,89,0,1,1,0,0,1,0,1
1,11,85,0,0,1,1,1,1,0,1
0,3,55,0,0,1,1,1,1,0,1
0,50,104,1,1,1,0,0,0,1,1
0,55,19,1,1,1,0,0,0,0,0
1,51,94,1,0,1,1,0,0,0,0
1,1,25,1,0,0,0,0,1,0,1
0,31,60,1,1,1,0,0,0,1,0
0,66,66,1,0,1,0,1,0,0,0
0,2,54,1,0,1,0,0,1,0,0
0,4,24,0,0,0,0,0,1,0,1
0,47,90,1,1,1,0,1,0,0,0
0,68,39,0,0,0,1,1,0,1,0
0,26,76,1,0,1,0,0,0,0,0
0,25,48,0,0,0,1,0,0,0,0
0,35,99,0,0,1,0,0,0,0,0
0,24,60,1,0,1,0,1,0,0,0
0,1,51,0,1,1,1,1,0,0,0
0,29,19,0,0,1,1,1,0,0,0
0,10,52,1,0,1,1,1,1,0,0
0,1,49,0,0,1,0,0,0,0,1
0,68,119,0,0,1,0,0,0,0,0
0,44,20,0,1,1,0,0,1,0,0
0,68,80,1,0,1,1,1,0,1,0
0,46,109,1,0,1,0,0,0,0,0
0,33,68,1,0,1,0,0,0,1,1
0,69,26,0,1,1,0,0,0,0,0
0,27,57,0,0,1,0,0,0,0,0
0,30,84,1,0,1,0,0,0,0,0
0,68,82,0,0,1,1,1,0,0,0
0,3,89,0,0,1,1,1,1,0,1
0,7,21,1,0,1,0,0,0,0,0
1,52,105,1,0,1,0,0,0,0,0
1,71,100,0,0,1,0,0,1,0,0
1,50,71,0,0,1,0,1,0,1,1
0,23,55,1,1,1,0,0,0,0,0
0,8,20,1,0,1,0,0,1,0,0
0,58,70,1,0,1,0,0,0,0,0
0,4,80,0,0,1,1,1,0,0,0
0,72,113,1,0,1,1,1,0,1,0
0,67,21,0,0,1,1,1,0,0,0
0,72,92,0,0,1,1,0,0,1,0
0,26,84,1,0,1,0,0,1,0,1
0,72,106,1,1,1,1,0,1,0,0
0,63,74,1,1,1,0,0,0,0,0
0,70,115,0,1,1,0,0,0,0,0
0,72,25,0,0,1,0,0,0,0,0
0,5,85,1,0,1,1,1,1,0,1
0,72,99,1,0,1,0,0,0,1,0
0,24,75,0,0,1,0,1,0,0,1
0,53,70,1,1,1,1,1,0,0,0
0,70,76,1,0,1,1,0,0,1,0
0,53,46,1,0,0,0,1,0,0,0
0,11,102,0,0,1,1,0,0,1,1
0,46,20,1,1,1,0,0,0,1,0
1,29,99,0,0,1,0,0,0,1,1
0,41,89,1,0,1,1,1,1,0,0
1,64,26,1,0,1,0,1,0,0,0
1,66,100,1,1,1,0,1,0,0,1
0,43,56,1,0,1,0,1,0,0,0
0,18,50,1,0,1,1,1,0,0,1
0,38,104,0,0,1,1,1,0,0,0
0,42,23,0,1,1,0,0,0,0,0
0,52,81,0,0,1,0,0,0,0,0
0,47,59,0,0,1,0,0,0,1,0
0,71,80,1,0,1,0,0,0,0,0
1,52,104,1,0,1,1,0,0,0,1
0,59,90,0,1,1,1,0,1,0,0
0,63,90,0,0,1,1,1,1,0,0
0,25,85,0,0,1,0,0,0,0,0
0,54,24,1,1,1,1,1,0,0,0
0,2,20,0,0,1,1,1,0,0,0
0,24,80,1,0,1,0,1,0,1,1
0,6,50,0,0,1,1,0,0,1,0
0,23,20,1,0,1,0,1,1,0,0
0,57,84,0,1,1,0,1,1,0,0
0,2,20,1,0,1,1,0,0,1,0
1,24,39,1,0,0,0,0,0,0,1
0,2,59,0,0,1,0,0,0,0,0
0,39,20,1,0,1,0,0,0,1,0
0,27,66,0,1,1,0,0,0,0,0
0,25,19,0,0,1,0,0,1,0,0
1,26,91,0,0,1,0,1,0,0,1
0,3,70,1,0,1,1,1,0,1,0
0,4,75,0,0,1,0,0,0,0,1
0,31,81,0,1,1,0,0,0,1,0
0,41,95,0,1,1,0,0,0,1,0
0,9,92,0,0,1,0,0,0,0,1
0,23,58,0,1,1,0,0,1,0,0
0,35,90,1,0,1,1,0,0,1,0
0,72,105,1,1,1,0,0,0,1,0
0,63,80,1,1,1,0,0,1,0,0
0,4,78,1,0,1,1,0,0,1,1
1,66,111,1,0,1,1,1,0,0,1
0,1,30,0,0,0,0,0,0,0,1
0,67,44,1,0,0,0,0,1,0,0
1,13,70,0,0,1,0,0,0,0,1
0,26,44,0,0,0,0,0,0,1,0
0,1,70,0,0,1,1,0,0,0,1
0,17,79,0,0,1,1,0,0,1,0
0,1,46,0,0,1,0,0,1,0,1
0,44,50,0,0,1,1,1,0,0,0
0,22,89,0,0,1,0,0,0,0,0
0,33,19,1,1,1,0,0,0,0,0
0,67,25,1,0,1,1,0,0,1,0
0,26,79,0,0,1,1,0,1,0,0
0,38,20,0,1,1,1,0,0,1,0
0,29,71,1,1,1,1,1,0,0,1
0,16,20,1,0,1,0,0,0,0,0
0,3,45,0,0,1,0,0,0,0,0
0,34,85,0,0,1,0,0,0,0,0
0,26,86,1,0,1,1,0,0,0,0
0,25,85,1,0,1,0,1,0,0,1
0,25,96,1,1,1,1,1,0,0,1
0,1,20,1,0,1,0,0,1,0,0
0,4,94,0,0,1,0,0,1,0,1
0,61,25,1,0,1,0,1,0,0,0
1,26,106,1,1,1,1,0,0,1,1
0,71,90,1,1,1,0,1,0,0,0
1,1,94,1,0,1,1,1,0,1,1
0,8,75,1,0,1,0,1,0,0,0
1,30,104,0,0,1,0,0,0,0,0
0,35,53,1,0,0,1,0,0,0,0
0,11,59,0,0,1,1,1,0,0,0
0,23,60,0,0,1,0,1,0,0,0
0,17,25,1,0,0,0,0,0,1,0
0,57,101,0,1,1,0,0,0,1,0
0,6,20,0,0,1,0,1,0,0,0
0,12,100,0,0,1,1,0,0,0,1
0,1,91,0,0,1,1,0,0,0,1
1,32,94,1,1,1,0,1,0,1,0
0,66,20,1,1,1,0,0,0,1,0
0,56,80,0,0,1,1,1,0,0,0
0,50,104,0,0,1,0,0,1,0,0
0,34,64,0,0,1,0,0,0,1,0
1,38,83,0,0,1,0,0,0,0,0
0,8,50,1,0,1,1,1,0,0,0
0,30,100,0,0,1,1,1,0,1,1
0,68,91,1,0,1,0,0,1,0,0
0,20,19,1,1,1,0,1,1,0,1
0,68,85,0,1,1,1,0,0,1,0
0,25,25,1,1,1,0,0,0,1,0
0,70,98,1,1,1,0,0,0,0,1
0,2,74,0,0,1,0,0,0,0,1
0,16,20,0,0,1,0,0,0,0,0
1,35,40,0,0,0,0,0,0,1,0
0,51,20,1,0,1,0,0,0,0,0
0,24,25,0,0,1,1,1,0,1,0
0,53,108,0,1,1,0,0,0,0,0
0,17,50,1,0,0,1,0,0,1,0
0,8,84,1,0,1,1,0,1,0,1
0,15,49,0,0,1,0,0,0,0,0
0,13,100,0,0,1,1,1,0,0,1
0,37,20,1,1,1,0,0,0,1,0
0,12,51,1,0,0,0,0,0,1,0
0,2,80,0,0,1,0,0,0,1,0
1,16,85,0,0,1,0,0,0,1,1
0,54,70,0,1,1,1,1,0,0,0
0,55,78,1,0,1,1,0,0,1,0
0,70,20,0,1,1,0,1,1,0,0
0,10,20,0,0,1,1,1,0,0,0
0,48,25,0,0,1,0,0,0,1,0
0,18,39,0,0,0,0,0,0,0,1
0,41,106,0,0,1,0,0,0,0,0
0,35,86,0,0,1,0,0,0,1,1
0,1,50,0,0,1,0,0,0,0,0
0,15,101,0,0,1,0,1,0,0,1
1,62,90,1,0,1,0,0,0,0,0
0,62,49,0,1,0,0,1,1,0,0
0,61,101,0,1,1,1,0,1,0,0
1,1,75,0,0,1,0,0,0,1,1
0,43,64,0,1,1,1,1,1,0,0
0,48,26,1,1,1,0,0,0,0,0
0,51,19,1,1,1,0,0,0,1,0
0,66,61,0,0,1,0,1,0,0,0
0,29,67,0,0,1,0,1,0,0,0
0,1,75,1,0,1,0,1,0,0,1
0,16,20,0,0,1,0,1,0,0,0
0,28,20,0,1,1,0,1,0,0,0
0,7,75,0,0,1,0,1,0,0,0
0,26,69,0,0,1,0,0,1,0,0
0,72,84,0,0,1,0,1,1,0,0
0,66,57,1,1,0,0,0,0,1,0
0,52,51,0,1,1,0,1,1,0,0
0,3,24,1,0,1,0,0,1,0,0
0,71,98,1,0,1,0,0,0,1,0
0,11,23,1,0,1,0,0,1,0,1
0,46,100,0,1,1,1,1,0,1,0
0,16,73,0,0,1,0,0,0,0,1
0,72,64,0,1,0,0,0,0,0,0
0,63,100,1,0,1,1,1,0,0,0
1,4,85,0,0,1,1,1,1,0,1
0,35,62,0,0,1,0,0,0,0,0
0,17,87,1,0,1,0,1,0,0,0
0,63,104,1,0,1,1,0,1,0,0
0,8,96,0,0,1,0,0,0,1,1
0,72,82,1,1,1,1,1,0,1,0
0,33,20,1,1,1,1,1,1,0,0
0,58,50,1,0,1,1,1,0,1,0
1,6,74,0,0,1,0,0,0,1,0
0,53,64,1,1,1,0,0,0,1,0
1,72,106,0,0,1,1,1,1,0,0
1,47,71,0,1,1,0,0,0,0,1
0,27,76,0,0,1,0,1,0,0,0
0,10,99,1,0,1,1,1,0,1,1
0,39,96,0,0,1,0,0,1,0,1
1,71,25,1,0,1,1,1,0,0,0
0,27,26,1,1,1,0,0,0,1,0
1,34,100,1,0,1,0,0,0,0,0
0,10,66,0,1,1,1,1,1,0,0
1,40,95,0,1,1,0,0,0,0,1
0,2,61,0,0,1,1,1,0,0,0
0,58,111,0,0,1,1,1,0,0,0
1,23,90,1,0,1,1,0,0,1,0
0,19,56,0,0,1,1,0,0,1,0
0,2,90,1,1,1,1,1,0,0,1
0,19,20,0,0,1,1,0,0,1,0
0,6,19,1,0,1,1,1,1,0,0
0,3,21,1,1,1,0,0,0,0,0
0,1,50,0,0,1,0,0,1,0,1
0,18,34,1,0,0,1,1,0,0,0
0,62,104,1,1,1,0,1,0,0,0
0,29,84,1,0,1,1,0,1,0,1
0,13,20,0,0,1,0,1,0,0,0
0,2,70,0,0,1,1,1,0,0,0
0,41,20,0,0,1,0,0,0,0,0
1,17,95,1,0,1,0,0,0,0,0
0,22,80,0,0,1,1,0,0,1,0
0,32,30,0,0,0,1,0,1,0,0
1,43,111,1,1,1,0,1,0,0,1
0,31,59,1,0,1,0,1,0,1,0
0,67,20,1,0,1,1,1,0,1,0
0,5,83,0,0,1,0,0,0,0,0
0,68,102,1,0,1,0,1,1,0,0
0,72,66,1,0,0,0,0,0,0,0
